,Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Shipping Cost,Distance,order_coords
229,DEBIT,2,4,41.18000031,124.7900009,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,XXXXXXXXX,Diana,289,Richards,XXXXXXXXX,Corporate,NJ,3593 Easy Embers Field,7960.0,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,9/3/2016 13:41,41896,403,5.199999809,0.039999999,104577,129.9900055,0.330000013,1,129.9900055,124.7900009,41.18000031,West Asia,Jerusalén,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/5/2016 13:41,Standard Class,2.55,9215.671378780626,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל"
230,DEBIT,4,4,27.36000061,56.99000168,Shipping on time,0,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Mary,10081,Castillo,XXXXXXXXX,Corporate,CA,9900 Hidden Rise Downs,92115.0,4,Apparel,32.77627945,-117.1342163,Pacific Asia,Gold Coast,Australia,10081,2/16/2016 4:09,28168,365,3.0,0.050000001,70443,59.99000168,0.479999989,1,59.99000168,56.99000168,27.36000061,Oceania,Queensland,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/20/2016 4:09,Standard Class,3.35,11590.436327372188,"Gold Coast City, Queensland, Australia"
231,DEBIT,3,4,26.05999947,123.4899979,Advance shipping,0,18,Men's Footwear,Oxnard,EE. UU.,XXXXXXXXX,Mary,1169,Smith,XXXXXXXXX,Corporate,CA,1055 Crystal Woods,93030.0,4,Apparel,34.19039154,-119.177803,Pacific Asia,Newcastle,Australia,1169,12/31/2015 19:27,24992,403,6.5,0.050000001,62621,129.9900055,0.209999993,1,129.9900055,123.4899979,26.05999947,Oceania,Nueva Gales del Sur,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/3/2016 19:27,Standard Class,3.16,11896.8123310218,"Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia"
232,DEBIT,2,4,32.47999954,123.4899979,Advance shipping,0,18,Men's Footwear,Miami,EE. UU.,XXXXXXXXX,Mary,1182,Smith,XXXXXXXXX,Corporate,FL,5365 Tawny Apple Limits,33147.0,4,Apparel,25.82507515,-80.19588471,Pacific Asia,Porirua,Nueva Zelanda,1182,3/26/2016 8:07,30851,403,6.5,0.050000001,77102,129.9900055,0.25999999,1,129.9900055,123.4899979,32.47999954,Oceania,Wellington,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/28/2016 8:07,Standard Class,3.28,13058.925226538917,"Porirua, Porirua City, Wellington, 5022, New Zealand / Aotearoa"
233,DEBIT,5,4,35.81000137,123.4899979,Late delivery,1,18,Men's Footwear,Albuquerque,EE. UU.,XXXXXXXXX,Mary,717,Camacho,XXXXXXXXX,Corporate,NM,4845 Thunder Embers Hollow,87111.0,4,Apparel,35.13143921,-106.5452042,Pacific Asia,Mildura,Australia,717,1/2/2016 0:11,25074,403,6.5,0.050000001,62834,129.9900055,0.289999992,1,129.9900055,123.4899979,35.81000137,Oceania,Victoria,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/7/2016 0:11,Standard Class,1.42,13860.41137119728,"Mildura, Rural City of Mildura, Victoria, 3500, Australia"
234,DEBIT,6,4,102.5100021,205.0299988,Late delivery,1,76,Women's Clothing,Amarillo,EE. UU.,XXXXXXXXX,Ainsley,20423,Leach,XXXXXXXXX,Corporate,TX,5154 Honey Bend,79109.0,4,Apparel,35.18754196,-101.8676224,Pacific Asia,Brisbane,Australia,20423,1/27/2018 2:38,76870,1363,10.78999996,0.050000001,180185,215.8200073,0.5,1,215.8200073,205.0299988,102.5100021,Oceania,Queensland,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,2/2/2018 2:38,Standard Class,1.1,13011.789443761121,"Brisbane City, Queensland, Australia"
235,DEBIT,4,4,15.43999958,123.4899979,Shipping on time,0,18,Men's Footwear,Lutz,EE. UU.,XXXXXXXXX,Theresa,5801,Pearson,XXXXXXXXX,Corporate,FL,6715 Gentle Horse Row,33549.0,4,Apparel,28.08681297,-82.43898773,Pacific Asia,Daca,Bangladés,5801,1/3/2016 7:22,25163,403,6.5,0.050000001,63064,129.9900055,0.129999995,1,129.9900055,123.4899979,15.43999958,South Asia,Daca,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/7/2016 7:22,Standard Class,3.79,14215.8136100353,"ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1215, বাংলাদেশ"
236,DEBIT,2,4,4.570000172,123.4899979,Advance shipping,0,18,Men's Footwear,Bend,EE. UU.,XXXXXXXXX,Cynthia,702,Smith,XXXXXXXXX,Corporate,OR,6412 Crystal View Townline,97701.0,4,Apparel,44.07210541,-12.13232708,Pacific Asia,Kanpur,India,702,2/14/2016 5:54,28036,403,6.5,0.050000001,70143,129.9900055,0.039999999,1,129.9900055,123.4899979,4.570000172,South Asia,Uttar Pradesh,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 5:54,Standard Class,3.72,8199.484945924461,"Kanpur, Kanpur Nagar District, Uttar Pradesh, India"
237,DEBIT,5,4,61.75,123.4899979,Late delivery,1,18,Men's Footwear,East Brunswick,EE. UU.,XXXXXXXXX,Mary,6951,Williams,XXXXXXXXX,Corporate,NJ,263 Harvest Wood,8816.0,4,Apparel,40.41255188,-74.41832733,Pacific Asia,Bangkok,Tailandia,6951,11/28/2015 1:06,22679,403,6.5,0.050000001,56759,129.9900055,0.5,1,129.9900055,123.4899979,61.75,Southeast Asia,Bangkok,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/3/2015 1:06,Standard Class,2.45,13984.808699095325,"กรุงเทพมหานคร, 10200, ประเทศไทย"
238,DEBIT,6,4,38.65000153,123.4899979,Late delivery,1,18,Men's Footwear,Lancaster,EE. UU.,XXXXXXXXX,Sean,6780,Chung,XXXXXXXXX,Corporate,SC,7111 Cotton Blossom Estates,29720.0,4,Apparel,34.85777283,-80.84423828,Pacific Asia,Bangkok,Tailandia,6780,12/11/2015 15:17,23610,403,6.5,0.050000001,59059,129.9900055,0.310000002,1,129.9900055,123.4899979,38.65000153,Southeast Asia,Bangkok,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/17/2015 15:17,Standard Class,2.46,14622.317325863165,"กรุงเทพมหานคร, 10200, ประเทศไทย"
239,DEBIT,4,4,14.25,56.99000168,Shipping on time,0,17,Cleats,Ontario,EE. UU.,XXXXXXXXX,Jonathan,6422,Richmond,XXXXXXXXX,Corporate,CA,3005 Bright Maze,91762.0,4,Apparel,34.06832504,-117.6557541,Pacific Asia,Bagdad,Irak,6422,9/17/2016 4:12,42828,365,3.0,0.050000001,106946,59.99000168,0.25,1,59.99000168,56.99000168,14.25,West Asia,Bagdad,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/21/2016 4:12,Standard Class,3.32,12314.98261882328,"بغداد, بلدية المنطقة الخضراء, محافظة بغداد, العراق"
240,DEBIT,2,4,-6.170000076,123.4899979,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,XXXXXXXXX,Diana,289,Richards,XXXXXXXXX,Corporate,NJ,3593 Easy Embers Field,7960.0,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,9/3/2016 13:41,41896,403,6.5,0.050000001,104576,129.9900055,-0.050000001,1,129.9900055,123.4899979,-6.170000076,West Asia,Jerusalén,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/5/2016 13:41,Standard Class,1.08,9215.671378780626,"ירושלים, נפת ירושלים, מחוז ירושלים, ישראל"
241,DEBIT,4,4,20.12999916,123.4899979,Shipping on time,0,18,Men's Footwear,Houston,EE. UU.,XXXXXXXXX,Christopher,5384,Smith,XXXXXXXXX,Corporate,TX,5657 Lost Expressway,77015.0,4,Apparel,29.7805748,-95.17199707,Pacific Asia,Adana,Turquía,5384,12/12/2016 1:59,48713,403,6.5,0.050000001,121833,129.9900055,0.159999996,1,129.9900055,123.4899979,20.12999916,West Asia,Adana,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2016 1:59,Standard Class,2.62,10997.41687819472,"Adana, Seyhan, Adana, Akdeniz Bölgesi, 01010, Türkiye"
242,DEBIT,4,4,54.34000015,123.4899979,Shipping on time,0,18,Men's Footwear,Hampton,EE. UU.,XXXXXXXXX,Donald,2985,Price,XXXXXXXXX,Corporate,VA,183 Velvet Grove Towers,23666.0,4,Apparel,37.05174255,-76.40163422,Pacific Asia,Riyadh,Arabia Saudí,2985,10/28/2016 15:11,45668,403,6.5,0.050000001,114148,129.9900055,0.439999998,1,129.9900055,123.4899979,54.34000015,West Asia,Riad,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/1/2016 15:11,Standard Class,3.78,10955.186734325018,"الرياض, المالز, محافظة الرياض, منطقة الرياض, 11131, السعودية"
243,DEBIT,2,4,43.61000061,436.1000061,Advance shipping,0,66,Crafts,New York,EE. UU.,XXXXXXXXX,Rana,18349,Moreno,XXXXXXXXX,Corporate,NY,2275 Rustic Impasse,10016.0,4,Apparel,40.74559021,-73.97927856,Pacific Asia,Shenzhen,China,18349,12/27/2017 20:01,74796,1353,25.37999916,0.059999999,178111,461.480011,0.100000001,1,461.480011,436.1000061,43.61000061,Eastern Asia,Guangdong,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,12/29/2017 20:01,Standard Class,2.4,12948.66459891651,"深圳市, 广东省, 中国"
244,DEBIT,4,4,42.99000168,122.8399963,Shipping on time,0,18,Men's Footwear,Porterville,EE. UU.,XXXXXXXXX,Mary,11286,Garcia,XXXXXXXXX,Corporate,CA,8279 Bright Fox Highway,93257.0,4,Apparel,35.93829727,-118.9438477,Pacific Asia,Tianjin,China,11286,2/12/2016 12:34,27918,403,7.150000095,0.059999999,69867,129.9900055,0.349999994,1,129.9900055,122.8399963,42.99000168,Eastern Asia,Tianjin,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/16/2016 12:34,Standard Class,3.23,9903.19484493231,"天津市, 300061, 中国"
245,DEBIT,3,4,19.84000015,56.68999863,Advance shipping,0,17,Cleats,Portland,EE. UU.,XXXXXXXXX,William,489,Smith,XXXXXXXXX,Corporate,OR,2792 Middle Mount,97223.0,4,Apparel,45.59825897,-12.27242851,Pacific Asia,Perth,Australia,489,3/15/2016 7:58,30097,365,3.299999952,0.059999999,75233,59.99000168,0.349999994,1,59.99000168,56.68999863,19.84000015,Oceania,Australia Occidental,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/18/2016 7:58,Standard Class,3.13,15355.862779825227,"Perth, City of Perth, Western Australia, 6000, Australia"
246,DEBIT,2,4,54.04999924,122.8399963,Advance shipping,0,18,Men's Footwear,Strongsville,EE. UU.,XXXXXXXXX,Rachel,4510,Cochran,XXXXXXXXX,Corporate,OH,6414 Jagged Sky Gardens,44136.0,4,Apparel,41.3469696,-81.82631683,Pacific Asia,Dunedin,Nueva Zelanda,4510,3/28/2016 0:25,30966,403,7.150000095,0.059999999,77398,129.9900055,0.439999998,1,129.9900055,122.8399963,54.04999924,Oceania,Otago,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/30/2016 0:25,Standard Class,2.17,14360.827149403516,"Dunedin, Dunedin City, Otago, 9016, New Zealand / Aotearoa"
247,DEBIT,4,4,-184.2599945,122.8399963,Shipping on time,0,18,Men's Footwear,El Paso,EE. UU.,XXXXXXXXX,Dorothy,9626,Frye,XXXXXXXXX,Corporate,TX,4849 Clear Blossom Turnabout,79927.0,4,Apparel,31.65174103,-106.2676239,Pacific Asia,Melbourne,Australia,9626,3/14/2016 20:03,30063,403,7.150000095,0.059999999,75154,129.9900055,-1.5,1,129.9900055,122.8399963,-184.2599945,Oceania,Victoria,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/18/2016 20:03,Standard Class,2.27,13621.849262415239,"Melbourne, City of Melbourne, Victoria, Australia"
248,DEBIT,5,4,39.91999817,122.8399963,Late delivery,1,18,Men's Footwear,Del Rio,EE. UU.,XXXXXXXXX,Robert,9494,Gilmore,XXXXXXXXX,Corporate,TX,8248 Clear Glade,78840.0,4,Apparel,29.77310181,-100.6121979,Pacific Asia,Ulhasnagar,India,9494,11/18/2015 9:53,22019,403,7.150000095,0.059999999,55063,129.9900055,0.330000013,1,129.9900055,122.8399963,39.91999817,South Asia,Maharashtra,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/23/2015 9:53,Standard Class,1.31,14542.07190512341,"Ulhasnagar, Thane District, Maharashtra, India"
249,DEBIT,6,4,41.52000046,122.8399963,Late delivery,1,18,Men's Footwear,Buffalo,EE. UU.,XXXXXXXXX,Mary,1718,Smith,XXXXXXXXX,Corporate,NY,4606 Umber Range,14221.0,4,Apparel,42.9666214,-78.74194336,Pacific Asia,Manila,Filipinas,1718,12/20/2015 16:29,24230,403,7.150000095,0.059999999,60624,129.9900055,0.340000004,1,129.9900055,122.8399963,41.52000046,Southeast Asia,Capital Nacional,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/26/2015 16:29,Standard Class,2.59,13323.747629564668,"Manila, Capital District, Metro Manila, Philippines"
250,DEBIT,4,4,9.210000038,122.8399963,Shipping on time,0,18,Men's Footwear,Houston,EE. UU.,XXXXXXXXX,Christopher,5384,Smith,XXXXXXXXX,Corporate,TX,5657 Lost Expressway,77015.0,4,Apparel,29.7805748,-95.17199707,Pacific Asia,Adana,Turquía,5384,12/12/2016 1:59,48713,403,7.150000095,0.059999999,121830,129.9900055,0.079999998,1,129.9900055,122.8399963,9.210000038,West Asia,Adana,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2016 1:59,Standard Class,3.36,10997.41687819472,"Adana, Seyhan, Adana, Akdeniz Bölgesi, 01010, Türkiye"
251,DEBIT,4,4,12.27999973,122.8399963,Shipping on time,0,18,Men's Footwear,Bountiful,EE. UU.,XXXXXXXXX,Mary,5295,Williams,XXXXXXXXX,Corporate,UT,2058 Quaking Oak Common,84010.0,4,Apparel,40.86649323,-111.8493271,Pacific Asia,Mersin,Turquía,5295,9/10/2016 5:47,42353,403,7.150000095,0.059999999,105750,129.9900055,0.100000001,1,129.9900055,122.8399963,12.27999973,West Asia,Mersin,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/14/2016 5:47,Standard Class,1.23,10752.749070094429,"Mersin, Akdeniz, Mersin, Akdeniz Bölgesi, 33010, Türkiye"
252,DEBIT,4,4,36.84999847,122.8399963,Shipping on time,0,18,Men's Footwear,Hampton,EE. UU.,XXXXXXXXX,Donald,2985,Price,XXXXXXXXX,Corporate,VA,183 Velvet Grove Towers,23666.0,4,Apparel,37.05174255,-76.40163422,Pacific Asia,Riyadh,Arabia Saudí,2985,10/28/2016 15:11,45668,403,7.150000095,0.059999999,114147,129.9900055,0.300000012,1,129.9900055,122.8399963,36.84999847,West Asia,Riad,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/1/2016 15:11,Standard Class,1.81,10955.186734325018,"الرياض, المالز, محافظة الرياض, منطقة الرياض, 11131, السعودية"
253,DEBIT,5,4,60.45000076,120.8899994,Late delivery,1,18,Men's Footwear,Kent,EE. UU.,XXXXXXXXX,Brenda,3984,Webster,XXXXXXXXX,Corporate,WA,5131 Gentle Limits,98031.0,4,Apparel,47.39371109,-122.2228317,Pacific Asia,Temirtau,Kazajistán,3984,9/7/2016 1:04,42134,403,9.100000381,0.07,105206,129.9900055,0.5,1,129.9900055,120.8899994,60.45000076,Central Asia,Karagandá,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/12/2016 1:04,Standard Class,1.37,9104.794960808551,"Теміртау, Қарағанды облысы, 101400, Қазақстан"
254,DEBIT,3,4,-29.37999916,120.8899994,Advance shipping,0,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Andrea,5270,Johnson,XXXXXXXXX,Corporate,IL,9595 Iron Orchard,60620.0,4,Apparel,41.74866486,-87.66320038,Pacific Asia,Tengzhou,China,5270,11/11/2015 3:45,21522,403,9.100000381,0.07,53808,129.9900055,-0.239999995,1,129.9900055,120.8899994,-29.37999916,Eastern Asia,Shandong,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/14/2015 3:45,Standard Class,1.1,11126.024004552304,"滕州市, 枣庄市, 山东省, 277599, 中国"
255,DEBIT,3,4,15.10999966,120.8899994,Advance shipping,0,18,Men's Footwear,Plymouth,EE. UU.,XXXXXXXXX,Martha,10966,Pierce,XXXXXXXXX,Corporate,MA,6797 Quiet Mountain Rise,2360.0,4,Apparel,41.95851135,-70.66861725,Pacific Asia,Nantong,China,10966,12/13/2015 22:17,23767,403,9.100000381,0.07,59474,129.9900055,0.129999995,1,129.9900055,120.8899994,15.10999966,Eastern Asia,Jiangsu,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/16/2015 22:17,Standard Class,1.36,11732.269917067113,"南通市, 江苏省, 中国"
256,DEBIT,4,4,-105.7799988,120.8899994,Shipping on time,0,18,Men's Footwear,Far Rockaway,EE. UU.,XXXXXXXXX,Mary,1868,Riddle,XXXXXXXXX,Corporate,NY,340 Velvet Barn Gate,11691.0,4,Apparel,40.59949493,-73.76248169,Pacific Asia,Dalian,China,1868,1/7/2016 5:57,25433,403,9.100000381,0.07,63711,129.9900055,-0.879999995,1,129.9900055,120.8899994,-105.7799988,Eastern Asia,Liaoning,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/11/2016 5:57,Standard Class,3.68,11061.276431057526,"大连市, 中山区, 大连市, 辽宁省, 116001, 中国"
257,DEBIT,4,4,72.86000061,200.7100067,Shipping on time,0,76,Women's Clothing,Houston,EE. UU.,XXXXXXXXX,Freya,17446,Golden,XXXXXXXXX,Corporate,TX,569 Hazy Wynd,77088.0,4,Apparel,29.66958237,-95.24147034,Pacific Asia,Lianyuan,China,17446,12/14/2017 15:39,73893,1363,15.10999966,0.07,177208,215.8200073,0.360000014,1,215.8200073,200.7100067,72.86000061,Eastern Asia,Hunan,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/18/2017 15:39,Standard Class,2.58,13035.252143952683,"涟源市, 娄底市, 湖南省, 中国"
258,DEBIT,6,4,26.78000069,55.79000092,Late delivery,1,17,Cleats,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10071,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124.0,4,Apparel,40.01562119,-75.08410645,Pacific Asia,Caloundra,Australia,10071,3/15/2016 3:45,30085,365,4.199999809,0.07,75205,59.99000168,0.479999989,1,59.99000168,55.79000092,26.78000069,Oceania,Queensland,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/21/2016 3:45,Standard Class,3.87,15366.922055088962,"Caloundra, Sunshine Coast Regional, Queensland, 4551, Australia"
259,DEBIT,3,4,31.79000092,120.8899994,Advance shipping,0,18,Men's Footwear,Simi Valley,EE. UU.,XXXXXXXXX,Carolyn,1271,Shea,XXXXXXXXX,Corporate,CA,1021 Silver Log Cape,93065.0,4,Apparel,34.27391052,-118.7662125,Pacific Asia,Melbourne,Australia,1271,3/16/2016 10:14,30172,403,9.100000381,0.07,75410,129.9900055,0.25999999,1,129.9900055,120.8899994,31.79000092,Oceania,Victoria,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/19/2016 10:14,Standard Class,1.5,12734.663670447499,"Melbourne, City of Melbourne, Victoria, Australia"
260,DEBIT,4,4,7.619999886,120.8899994,Shipping on time,0,18,Men's Footwear,Detroit,EE. UU.,XXXXXXXXX,Mary,11930,Gilbert,XXXXXXXXX,Corporate,MI,2002 Noble Crescent,48227.0,4,Apparel,42.39807892,-83.20157623,Pacific Asia,Bendigo,Australia,11930,2/6/2016 2:25,27478,403,9.100000381,0.07,68790,129.9900055,0.059999999,1,129.9900055,120.8899994,7.619999886,Oceania,Victoria,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/10/2016 2:25,Standard Class,3.09,15948.2334329982,"Bendigo, City of Greater Bendigo, Victoria, 3550, Australia"
261,DEBIT,2,4,62.8199997,200.7100067,Advance shipping,0,76,Women's Clothing,Garden Grove,EE. UU.,XXXXXXXXX,Lynn,20529,Sweeney,XXXXXXXXX,Corporate,CA,7262 Emerald Boulevard,92840.0,4,Apparel,33.77366638,-118.0033035,Pacific Asia,Adelaide,Australia,20529,1/28/2018 15:46,76976,1363,15.10999966,0.07,180291,215.8200073,0.310000002,1,215.8200073,200.7100067,62.8199997,Oceania,Australia del Sur,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,1/30/2018 15:46,Standard Class,3.96,8740.892348330795,
262,DEBIT,4,4,-187.3800049,120.8899994,Shipping on time,0,18,Men's Footwear,San Diego,EE. UU.,XXXXXXXXX,Mary,8358,Smith,XXXXXXXXX,Corporate,CA,9176 Shady Barn Jetty,92105.0,4,Apparel,32.74953461,-117.1046524,Pacific Asia,Ajmer,India,8358,12/18/2015 5:59,24063,403,9.100000381,0.07,60210,129.9900055,-1.549999952,1,129.9900055,120.8899994,-187.3800049,South Asia,Rajastán,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/22/2015 5:59,Standard Class,1.79,13334.097251153762,"Ajmer, Ajmer Tehsil, Ajmer District, Rajasthan, India"
263,DEBIT,5,4,31.43000031,120.8899994,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,XXXXXXXXX,Julia,7705,Robinson,XXXXXXXXX,Corporate,IL,3670 Broad Mountain Link,60609.0,4,Apparel,41.89551926,-87.71821594,Pacific Asia,Kerman,Irán,7705,1/17/2017 12:26,51209,403,9.100000381,0.07,127964,129.9900055,0.25999999,1,129.9900055,120.8899994,31.43000031,South Asia,Kerman,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/22/2017 12:26,Standard Class,1.27,11236.859428480233,"شهر کرمان, بخش مرکزی شهرستان کرمان, شهرستان کرمان, استان کرمان, ایران"
264,DEBIT,5,4,-140.5,200.7100067,Late delivery,1,76,Women's Clothing,Placentia,EE. UU.,XXXXXXXXX,Patience,17392,Ward,XXXXXXXXX,Corporate,CA,7126 Hazy Berry Mount,92870.0,4,Apparel,33.99459839,-117.9534302,Pacific Asia,Vadodara,India,17392,12/13/2017 20:44,73839,1363,15.10999966,0.07,177154,215.8200073,-0.699999988,1,215.8200073,200.7100067,-140.5,South Asia,Guyarat,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,12/18/2017 20:44,Standard Class,2.18,13664.156023775335,"Vadodara, Vadodara Taluka, Vadodara District, Gujarat, 390001, India"
